11;2011;47;2011-2-16 21:10:00;1270;3.156;117.7;30.32;4.15;110.3;30.03;
11;2011;47;2011-2-16 21:20:00;1280;3.002;119.7;29.98;4.639;110.5;29.89;
11;2011;47;2011-2-16 21:30:00;1290;3.079;125.6;29.8;4.885;118.7;29.86;
11;2011;47;2011-2-16 21:40:00;1300;5.225;140.7;29.58;7.39;136.5;29.21;
11;2011;47;2011-2-16 21:50:00;1310;5.499;137.2;29.32;7.58;133.1;28.8;
11;2011;47;2011-2-16 22:00:00;1320;5.665;135.2;29.1;7.56;129.4;28.57;
11;2011;47;2011-2-16 22:10:00;1330;5.606;133.5;28.81;7.39;129.9;28.27;
11;2011;47;2011-2-16 22:20:00;1340;6.505;141;28.57;8.66;137.3;28.04;
11;2011;47;2011-2-16 22:30:00;1350;5.879;142.1;28.32;7.56;138.9;27.78;
11;2011;47;2011-2-16 22:40:00;1360;6.273;149.8;28.09;8.15;143.8;27.54;
11;2011;47;2011-2-16 22:50:00;1370;6.58;156.9;27.66;8.51;151.6;27.07;
11;2011;47;2011-2-16 23:00:00;1380;6.15;157.3;27.15;8.43;151.5;26.55;
11;2011;47;2011-2-16 23:10:00;1390;6.989;149;26.68;9.08;145;26.07;
11;2011;47;2011-2-16 23:20:00;1400;7.45;160;26.23;9.84;153.8;25.63;
11;2011;47;2011-2-16 23:30:00;1410;7.26;164;25.9;9.56;156.1;25.31;
11;2011;47;2011-2-16 23:40:00;1420;5.331;165;25.7;7.21;159.8;25.1;
11;2011;47;2011-2-16 23:50:00;1430;5.269;171.4;25.63;6.794;167.1;25.04;
11;2011;48;2011-2-17 00:00:00;0;7.58;167.5;25.27;9.23;161.9;24.65;
11;2011;48;2011-2-17 00:10:00;10;6.471;169.3;24.87;8.02;162.6;24.26;
11;2011;48;2011-2-17 00:20:00;20;4.489;170.2;24.69;6.082;163;24.08;
11;2011;48;2011-2-17 00:30:00;30;4.609;165.6;24.54;6.249;160;23.95;
11;2011;48;2011-2-17 00:40:00;40;5.075;173.7;24.47;6.24;166.6;23.87;
11;2011;48;2011-2-17 00:50:00;50;4.861;168.8;24.43;5.967;163;23.84;
11;2011;48;2011-2-17 01:00:00;60;4.287;163.6;24.46;5.761;155.6;23.88;
11;2011;48;2011-2-17 01:10:00;70;4.189;156.4;24.41;5.546;151.9;23.85;
11;2011;48;2011-2-17 01:20:00;80;4.309;156.5;24.36;5.587;148.3;23.8;
11;2011;48;2011-2-17 01:30:00;90;5.634;144.4;24.1;7.45;139.6;23.51;
11;2011;48;2011-2-17 01:40:00;100;5.137;148.6;23.62;6.69;143.3;23.01;
11;2011;48;2011-2-17 01:50:00;110;4.526;146.8;23.4;5.73;141.3;22.82;
11;2011;48;2011-2-17 02:00:00;120;4.319;143.9;23.37;5.725;138.4;22.82;
11;2011;48;2011-2-17 02:10:00;130;4.834;150.6;23.47;6.226;143.8;22.9;
11;2011;48;2011-2-17 02:20:00;140;4.214;151.2;23.48;5.608;144.6;22.9;
11;2011;48;2011-2-17 02:30:00;150;4.81;154;23.46;5.947;149;22.89;
11;2011;48;2011-2-17 02:40:00;160;4.711;154.6;23.36;6.114;148.9;22.79;
11;2011;48;2011-2-17 02:50:00;170;4.239;154.8;23.43;5.716;149.4;22.87;
11;2011;48;2011-2-17 03:00:00;180;4.089;157.3;23.44;5.544;151.3;22.89;
11;2011;48;2011-2-17 03:10:00;190;4.705;156.2;23.49;6.088;151.1;22.93;
11;2011;48;2011-2-17 03:20:00;200;3.32;164.6;23.43;4.382;159.7;22.84;
11;2011;48;2011-2-17 03:30:00;210;3.997;158.3;23.34;5.282;153;22.76;
11;2011;48;2011-2-17 03:40:00;220;3.363;158.7;23.34;4.568;150.7;22.76;
11;2011;48;2011-2-17 03:50:00;230;2.964;154.4;23.33;3.898;151;22.74;
11;2011;48;2011-2-17 04:00:00;240;2.316;165.7;23.32;3.208;160.1;22.7;
11;2011;48;2011-2-17 04:10:00;250;2.623;154.8;23.29;3.569;152;22.7;
11;2011;48;2011-2-17 04:20:00;260;2.099;156.1;23.23;3.036;150.9;22.64;
11;2011;48;2011-2-17 04:30:00;270;2.528;160.4;23.15;3.532;152.6;22.55;
11;2011;48;2011-2-17 04:40:00;280;2.331;152.7;23.05;3.116;148.2;22.46;
11;2011;48;2011-2-17 04:50:00;290;2.195;153.8;23.01;2.838;147.6;22.43;
11;2011;48;2011-2-17 05:00:00;300;2.822;153.7;22.97;3.819;146.5;22.4;
11;2011;48;2011-2-17 05:10:00;310;2.587;154.1;22.97;3.69;149.5;22.38;
11;2011;48;2011-2-17 05:20:00;320;2.869;157.7;22.95;3.925;151.2;22.37;
11;2011;48;2011-2-17 05:30:00;330;2.832;162.6;22.92;3.654;155.7;22.36;
11;2011;48;2011-2-17 05:40:00;340;2.14;154.7;22.92;3.283;151.5;22.35;
11;2011;48;2011-2-17 05:50:00;350;2.147;159.7;22.95;3.119;149.1;22.37;
11;2011;48;2011-2-17 06:00:00;360;2.732;158.1;22.95;3.855;150.7;22.38;
11;2011;48;2011-2-17 06:10:00;370;1.971;170.9;22.9;2.492;161.4;22.31;
11;2011;48;2011-2-17 06:20:00;380;2.201;173;22.75;2.982;163.3;22.21;
11;2011;48;2011-2-17 06:30:00;390;2.343;171.1;22.8;3.129;161;22.26;
11;2011;48;2011-2-17 06:40:00;400;2.292;166.3;22.87;3.162;156.1;22.33;
11;2011;48;2011-2-17 06:50:00;410;2.432;157.6;22.95;3.228;150.4;22.41;
11;2011;48;2011-2-17 07:00:00;420;3.18;142.1;23.04;4.176;139.6;22.51;
11;2011;48;2011-2-17 07:10:00;430;3.439;145.3;23.08;4.497;141;22.54;
11;2011;48;2011-2-17 07:20:00;440;3.293;139.8;23.07;4.599;134.8;22.54;
11;2011;48;2011-2-17 07:30:00;450;2.535;144.5;23.05;3.487;136.9;22.52;
11;2011;48;2011-2-17 07:40:00;460;2.848;147.2;23.04;3.801;142;22.5;
11;2011;48;2011-2-17 07:50:00;470;3.036;145.3;23.01;3.845;142.2;22.47;
11;2011;48;2011-2-17 08:00:00;480;3.809;146.3;22.96;4.949;143.1;22.42;
11;2011;48;2011-2-17 08:10:00;490;3.706;142;22.89;4.708;138.2;22.36;
11;2011;48;2011-2-17 08:20:00;500;3.205;142.6;22.86;4.24;137.9;22.34;
11;2011;48;2011-2-17 08:30:00;510;2.872;141;22.88;3.968;138.2;22.35;
11;2011;48;2011-2-17 08:40:00;520;3.136;142.5;22.89;4.136;139.7;22.36;
11;2011;48;2011-2-17 08:50:00;530;2.007;146.9;22.92;2.723;144.5;22.37;
11;2011;48;2011-2-17 09:00:00;540;2.617;156.8;22.96;3.691;150.9;22.41;
11;2011;48;2011-2-17 09:10:00;550;2.692;155.1;22.98;3.662;148.7;22.41;
11;2011;48;2011-2-17 09:20:00;560;1.818;159.2;23.02;2.775;151.9;22.43;
11;2011;48;2011-2-17 09:30:00;570;1.915;171.8;23.08;2.485;163.5;22.46;
11;2011;48;2011-2-17 09:40:00;580;2.083;175.1;23.02;2.731;166.9;22.38;
11;2011;48;2011-2-17 09:50:00;590;2.348;165.2;23.1;2.509;165;22.49;
11;2011;48;2011-2-17 10:00:00;600;2.383;172.6;23.15;2.857;167.2;22.5;
11;2011;48;2011-2-17 10:10:00;610;2.449;180.6;23.17;2.96;178.4;22.54;
11;2011;48;2011-2-17 10:20:00;620;2.311;181;23.33;3.011;174.6;22.62;
11;2011;48;2011-2-17 10:30:00;630;3.11;164.8;23.41;3.662;155.5;22.71;
11;2011;48;2011-2-17 10:40:00;640;3.122;155.5;23.7;3.759;147.1;22.98;
11;2011;48;2011-2-17 10:50:00;650;2.919;157.3;23.75;3.422;148.6;23.09;
11;2011;48;2011-2-17 11:00:00;660;2.31;152.4;23.97;2.774;147.4;23.26;
11;2011;48;2011-2-17 11:10:00;670;2.636;163.8;24.4;2.961;157;23.57;
11;2011;48;2011-2-17 11:20:00;680;2.761;155.5;24.61;3.288;147.3;23.82;
11;2011;48;2011-2-17 11:30:00;690;5.641;121.4;25.56;6.618;114.7;24.82;
11;2011;48;2011-2-17 11:40:00;700;5.152;128.2;25.72;6.236;123.8;24.88;
11;2011;48;2011-2-17 11:50:00;710;5.248;127.8;25.56;6.117;125.4;24.84;
11;2011;48;2011-2-17 12:00:00;720;4.69;120.2;25.73;5.548;119.8;24.95;
11;2011;48;2011-2-17 12:10:00;730;3.735;126.8;25.99;4.705;121;25.15;
11;2011;48;2011-2-17 12:20:00;740;4.33;112.8;25.72;5.236;108.4;25.01;
11;2011;48;2011-2-17 12:30:00;750;3.937;117.3;25.78;4.65;110.8;25.12;
11;2011;48;2011-2-17 12:40:00;760;4.057;114.7;26.14;4.721;107.5;25.41;
11;2011;48;2011-2-17 12:50:00;770;3.572;105.7;26.27;4.225;106.1;25.59;
11;2011;48;2011-2-17 13:00:00;780;4.192;97.8;26.39;4.517;91.5;25.71;
11;2011;48;2011-2-17 13:10:00;790;3.372;99.4;26.64;3.698;92.8;25.99;
11;2011;48;2011-2-17 13:20:00;800;3.621;108.5;26.55;4.104;97.7;26.04;
11;2011;48;2011-2-17 13:30:00;810;3.184;102.4;26.88;3.62;95.5;26.19;
11;2011;48;2011-2-17 13:40:00;820;2.249;123;26.98;2.524;111;26.4;
11;2011;48;2011-2-17 13:50:00;830;2.125;115.4;27.31;2.368;112.7;26.65;
11;2011;48;2011-2-17 14:00:00;840;2.287;108.3;27.24;2.584;106.5;26.62;
11;2011;48;2011-2-17 14:10:00;850;1.417;150.7;27.43;1.73;129.7;26.76;
11;2011;48;2011-2-17 14:20:00;860;1.891;88.3;27.73;2.165;85.9;27.05;
11;2011;48;2011-2-17 14:30:00;870;1.808;125.8;28.11;1.946;123.6;27.4;
11;2011;48;2011-2-17 14:40:00;880;2.716;160.8;27.93;3.216;154.5;27.17;
11;2011;48;2011-2-17 14:50:00;890;2.976;152.5;28.15;3.118;145.9;27.46;
11;2011;48;2011-2-17 15:00:00;900;2.448;136.2;28.41;2.916;125.8;27.71;
11;2011;48;2011-2-17 15:10:00;910;2.197;152.2;28.9;2.579;150.4;28.18;
11;2011;48;2011-2-17 15:20:00;920;2.474;147.6;29.01;2.86;144.7;28.22;
11;2011;48;2011-2-17 15:30:00;930;2.594;210.4;29.1;2.807;200.8;28.34;
11;2011;48;2011-2-17 15:40:00;940;2.736;148.4;29.9;2.915;141;29.11;
11;2011;48;2011-2-17 15:50:00;950;2.993;106.2;29.82;3.145;107.7;29.02;
11;2011;48;2011-2-17 16:00:00;960;2.853;156.6;30.03;3.793;151.3;29.16;
11;2011;48;2011-2-17 16:10:00;970;3.795;159;30.68;4.434;155.1;29.77;
11;2011;48;2011-2-17 16:20:00;980;4.378;166.2;30.25;4.869;159.1;29.42;
11;2011;48;2011-2-17 16:30:00;990;3.271;153.3;30.38;3.659;146.5;29.58;
11;2011;48;2011-2-17 16:40:00;1000;3.381;198.6;30.57;3.72;188.2;29.82;
11;2011;48;2011-2-17 16:50:00;1010;3.379;180.9;30.69;3.706;170.6;29.94;
11;2011;48;2011-2-17 17:00:00;1020;3.22;184.9;30.99;3.948;179.6;30.14;
11;2011;48;2011-2-17 17:10:00;1030;3.267;162.8;31.01;3.445;159.1;30.3;
11;2011;48;2011-2-17 17:20:00;1040;1.062;191.4;31.19;1.567;176.7;30.42;
11;2011;48;2011-2-17 17:30:00;1050;2.79;218.4;31.41;3.12;211;30.6;
11;2011;48;2011-2-17 17:40:00;1060;2.816;205.8;31.74;2.943;198.6;31.01;
11;2011;48;2011-2-17 17:50:00;1070;2.296;168.8;31.89;2.338;162.4;31.15;
11;2011;48;2011-2-17 18:00:00;1080;3.292;187.8;32.01;3.529;180.8;31.15;
11;2011;48;2011-2-17 18:10:00;1090;3.258;171.7;31.9;3.597;171.9;31.21;
11;2011;48;2011-2-17 18:20:00;1100;2.461;208.2;32.01;2.619;200.4;31.17;
11;2011;48;2011-2-17 18:30:00;1110;3.352;168.4;32.11;4.126;167.7;31.34;
11;2011;48;2011-2-17 18:40:00;1120;3.427;189.4;32.24;4.188;184.8;31.46;
11;2011;48;2011-2-17 18:50:00;1130;2.179;187.8;32.55;2.372;183.3;31.68;
11;2011;48;2011-2-17 19:00:00;1140;3.768;192.9;32.29;4.605;185.2;31.45;
11;2011;48;2011-2-17 19:10:00;1150;4.099;202.5;32.42;5.167;198.8;31.6;
11;2011;48;2011-2-17 19:20:00;1160;4.002;195.5;32.59;5.215;191.7;31.79;
11;2011;48;2011-2-17 19:30:00;1170;5.511;188.6;32.49;6.18;184.5;31.7;
11;2011;48;2011-2-17 19:40:00;1180;4.839;206.1;32.2;5.504;203.8;31.46;
11;2011;48;2011-2-17 19:50:00;1190;4.77;207.3;32.17;6.095;201;31.51;
11;2011;48;2011-2-17 20:00:00;1200;4.396;196;32.21;5.634;190.4;31.57;
11;2011;48;2011-2-17 20:10:00;1210;3.962;192.4;32.15;5.026;188.3;31.52;
11;2011;48;2011-2-17 20:20:00;1220;3.404;197.2;32.08;4.825;194.2;31.47;
11;2011;48;2011-2-17 20:30:00;1230;3.202;197.2;31.99;4.438;190.6;31.41;
11;2011;48;2011-2-17 20:40:00;1240;3.438;185.5;31.85;4.649;181.5;31.33;
11;2011;48;2011-2-17 20:50:00;1250;4.139;182.1;31.73;5.457;178.3;31.25;
11;2011;48;2011-2-17 21:00:00;1260;3.924;180.7;31.48;5.825;174.3;31.06;
11;2011;48;2011-2-17 21:10:00;1270;4.245;181.1;31.22;6.42;174.6;30.89;
11;2011;48;2011-2-17 21:20:00;1280;3.934;179.1;31.04;6.061;172.5;30.81;
11;2011;48;2011-2-17 21:30:00;1290;3.31;178.4;30.8;5.717;169.7;30.71;
11;2011;48;2011-2-17 21:40:00;1300;3.375;173.5;30.68;5.694;166;30.71;
11;2011;48;2011-2-17 21:50:00;1310;3.11;173.4;30.49;5.342;163.5;30.57;
11;2011;48;2011-2-17 22:00:00;1320;3.204;172.5;30.39;5.416;160.9;30.64;
11;2011;48;2011-2-17 22:10:00;1330;3.452;169.8;30.39;5.47;157.8;30.53;
11;2011;48;2011-2-17 22:20:00;1340;3.281;168.1;30.13;5.171;157.3;30.27;
11;2011;48;2011-2-17 22:30:00;1350;3.4;165;29.99;5.352;155.3;30.2;
11;2011;48;2011-2-17 22:40:00;1360;3.171;169.2;29.82;5.036;157.8;30.03;
11;2011;48;2011-2-17 22:50:00;1370;2.706;179.3;29.52;4.335;162.3;29.75;
11;2011;48;2011-2-17 23:00:00;1380;3.017;182.8;29.46;4.352;163.5;29.66;
11;2011;48;2011-2-17 23:10:00;1390;3.477;177.8;29.32;4.705;163.7;29.55;
11;2011;48;2011-2-17 23:20:00;1400;3.517;175.7;28.98;5.303;162;29.36;
11;2011;48;2011-2-17 23:30:00;1410;3.277;172.7;28.61;5.816;156.8;29.34;
11;2011;48;2011-2-17 23:40:00;1420;3.083;173.9;28.33;5.52;154.1;29.31;
11;2011;48;2011-2-17 23:50:00;1430;3.267;182.9;28.1;4.694;162;28.77;
11;2011;49;2011-2-18 00:00:00;0;3.407;180.1;28.15;5.604;158.8;28.87;
11;2011;49;2011-2-18 00:10:00;10;3.43;180.9;27.93;5.73;158.3;28.66;
11;2011;49;2011-2-18 00:20:00;20;3.111;179.1;27.8;5.267;157.3;28.49;
11;2011;49;2011-2-18 00:30:00;30;3.183;176.6;27.73;5.255;156.9;28.4;
11;2011;49;2011-2-18 00:40:00;40;2.847;174.2;27.44;5.159;155;28.22;
11;2011;49;2011-2-18 00:50:00;50;2.522;154.9;27.13;4.768;142.5;27.7;
11;2011;49;2011-2-18 01:00:00;60;3.02;145.2;27.19;5.518;141.5;27.64;
11;2011;49;2011-2-18 01:10:00;70;3.406;147.7;27.31;5.879;141.8;27.59;
11;2011;49;2011-2-18 01:20:00;80;3.323;142.8;27.19;5.605;137.8;27.44;
11;2011;49;2011-2-18 01:30:00;90;3.794;139.1;27.32;6.499;134.3;27.49;
11;2011;49;2011-2-18 01:40:00;100;4.546;136.4;27.53;7.17;133.1;27.44;
11;2011;49;2011-2-18 01:50:00;110;4.286;137.3;27.56;6.431;132.7;27.34;
11;2011;49;2011-2-18 02:00:00;120;3.867;136.9;27.38;5.7;133.9;27.07;
11;2011;49;2011-2-18 02:10:00;130;3.672;132.9;27.15;5.586;129;26.89;
11;2011;49;2011-2-18 02:20:00;140;3.343;128.9;26.77;5.124;124.1;26.67;
11;2011;49;2011-2-18 02:30:00;150;3.842;134.4;26.66;6.243;129.3;26.49;
11;2011;49;2011-2-18 02:40:00;160;3.675;136.3;26.55;5.613;130.6;26.28;
11;2011;49;2011-2-18 02:50:00;170;3.306;138.3;26.44;5.306;132.5;26.26;
11;2011;49;2011-2-18 03:00:00;180;3.159;138.8;26.38;5.052;132;26.19;
11;2011;49;2011-2-18 03:10:00;190;3.115;136.6;26.27;4.896;130.9;26.07;
11;2011;49;2011-2-18 03:20:00;200;3.459;137.6;26.22;5.327;131.9;25.96;
11;2011;49;2011-2-18 03:30:00;210;3.734;136.3;26.02;5.501;131.3;25.79;
11;2011;49;2011-2-18 03:40:00;220;4.287;140.4;25.87;6.198;135;25.65;
11;2011;49;2011-2-18 03:50:00;230;4.66;140.2;25.81;6.468;134.9;25.4;
11;2011;49;2011-2-18 04:00:00;240;4.756;136.7;25.67;6.225;134;25.24;
11;2011;49;2011-2-18 04:10:00;250;4.5;138.7;25.45;6.323;135.1;25;
11;2011;49;2011-2-18 04:20:00;260;4.786;143.8;25.32;6.343;138.9;24.88;
11;2011;49;2011-2-18 04:30:00;270;4.766;145.7;25.19;6.323;141;24.74;
11;2011;49;2011-2-18 04:40:00;280;4.192;145.3;24.99;5.64;140.9;24.56;
11;2011;49;2011-2-18 04:50:00;290;4.083;140.3;24.77;5.84;136.9;24.4;
11;2011;49;2011-2-18 05:00:00;300;3.989;140.1;24.63;5.617;136.5;24.25;
11;2011;49;2011-2-18 05:10:00;310;3.606;141.2;24.47;5.272;136.3;24.11;
11;2011;49;2011-2-18 05:20:00;320;2.894;132.6;24.24;4.329;128.2;23.9;
11;2011;49;2011-2-18 05:30:00;330;2.415;117.9;23.93;3.843;118;23.69;
11;2011;49;2011-2-18 05:40:00;340;3.054;121.2;23.8;4.546;116.6;23.58;
11;2011;49;2011-2-18 05:50:00;350;2.942;118.7;23.75;4.301;113.6;23.47;
11;2011;49;2011-2-18 06:00:00;360;2.997;121.2;23.78;4.111;114.9;23.37;
11;2011;49;2011-2-18 06:10:00;370;4.052;122.1;23.86;5.038;117.6;23.36;
11;2011;49;2011-2-18 06:20:00;380;3.793;127.1;23.83;4.867;122.6;23.32;
11;2011;49;2011-2-18 06:30:00;390;3.357;125.4;23.76;4.458;119.8;23.25;
11;2011;49;2011-2-18 06:40:00;400;4.058;127.4;23.79;4.985;123.6;23.26;
11;2011;49;2011-2-18 06:50:00;410;3.852;127.4;23.78;5.035;121.8;23.25;
11;2011;49;2011-2-18 07:00:00;420;4.293;127.6;23.8;5.707;124.1;23.26;
11;2011;49;2011-2-18 07:10:00;430;4.72;129.7;23.81;6.373;123.2;23.26;
11;2011;49;2011-2-18 07:20:00;440;3.979;132.1;23.78;5.55;125.1;23.23;
11;2011;49;2011-2-18 07:30:00;450;4.608;131.6;23.77;5.939;127.6;23.22;
11;2011;49;2011-2-18 07:40:00;460;4.039;133.2;23.77;5.234;129.3;23.22;
11;2011;49;2011-2-18 07:50:00;470;3.566;123.7;23.75;4.686;118.8;23.23;
11;2011;49;2011-2-18 08:00:00;480;3.701;118.7;23.76;4.845;114.6;23.27;
11;2011;49;2011-2-18 08:10:00;490;3.41;118.2;23.81;4.416;113.6;23.3;
11;2011;49;2011-2-18 08:20:00;500;3.352;120.9;23.76;4.452;113.9;23.24;
11;2011;49;2011-2-18 08:30:00;510;3.79;131.9;23.77;4.88;126.5;23.24;
11;2011;49;2011-2-18 08:40:00;520;3.19;131.5;23.77;4.187;126.9;23.23;
11;2011;49;2011-2-18 08:50:00;530;4.1;139.6;23.65;5.268;137;23.09;
